RefNo,Date,Year,Month,Day,Hour,WeekDay, KWH 
1861,1/14/2021,2021,1,14,0,5, 43.643 
1862,1/14/2021,2021,1,14,1,5, 57.280 
1863,1/14/2021,2021,1,14,2,5, 82.305 
1864,1/14/2021,2021,1,14,3,5, 104.112 
1865,1/14/2021,2021,1,14,4,5, 106.259 
1866,1/14/2021,2021,1,14,5,5, 110.404 
1867,1/14/2021,2021,1,14,6,5, 106.812 
1868,1/14/2021,2021,1,14,7,5, 109.158 
1869,1/14/2021,2021,1,14,8,5, 112.378 
1870,1/14/2021,2021,1,14,9,5, 123.584 
1871,1/14/2021,2021,1,14,10,5, 117.625 
1872,1/14/2021,2021,1,14,11,5, 113.136 
1873,1/14/2021,2021,1,14,12,5, 106.913 
1874,1/14/2021,2021,1,14,13,5, 100.387 
1875,1/14/2021,2021,1,14,14,5, 97.967 
1876,1/14/2021,2021,1,14,15,5, 88.806 
1877,1/14/2021,2021,1,14,16,5, 68.672 
1878,1/14/2021,2021,1,14,17,5, 56.044 
1879,1/14/2021,2021,1,14,18,5, 55.524 
1880,1/14/2021,2021,1,14,19,5, 43.845 
1881,1/14/2021,2021,1,14,20,5, 46.281 
1882,1/14/2021,2021,1,14,21,5, 42.673 
1883,1/14/2021,2021,1,14,22,5, 43.364 
1884,1/14/2021,2021,1,14,23,5, 46.535 
1885,1/15/2021,2021,1,15,0,6, 44.908 
1886,1/15/2021,2021,1,15,1,6, 73.933 
1887,1/15/2021,2021,1,15,2,6, 90.820 
1888,1/15/2021,2021,1,15,3,6, 93.383 
1889,1/15/2021,2021,1,15,4,6, 102.131 
1890,1/15/2021,2021,1,15,5,6, 101.905 
1891,1/15/2021,2021,1,15,6,6, 82.934 
1892,1/15/2021,2021,1,15,7,6, 109.427 
1893,1/15/2021,2021,1,15,8,6, 106.881 
1894,1/15/2021,2021,1,15,9,6, 105.282 
1895,1/15/2021,2021,1,15,10,6, 104.115 
1896,1/15/2021,2021,1,15,11,6, 98.340 
1897,1/15/2021,2021,1,15,12,6, 100.540 
1898,1/15/2021,2021,1,15,13,6, 95.551 
1899,1/15/2021,2021,1,15,14,6, 94.900 
1900,1/15/2021,2021,1,15,15,6, 90.035 
1901,1/15/2021,2021,1,15,16,6, 83.212 
1902,1/15/2021,2021,1,15,17,6, 60.756 
1903,1/15/2021,2021,1,15,18,6, 53.370 
1904,1/15/2021,2021,1,15,19,6, 48.646 
1905,1/15/2021,2021,1,15,20,6, 45.032 
1906,1/15/2021,2021,1,15,21,6, 44.690 
1907,1/15/2021,2021,1,15,22,6, 44.849 
1908,1/15/2021,2021,1,15,23,6, 43.565 
1909,1/16/2021,2021,1,16,0,7, 47.783 
1910,1/16/2021,2021,1,16,1,7, 78.339 
1911,1/16/2021,2021,1,16,2,7, 85.720 
1912,1/16/2021,2021,1,16,3,7, 113.059 
1913,1/16/2021,2021,1,16,4,7, 110.815 
1914,1/16/2021,2021,1,16,5,7, 98.773 
1915,1/16/2021,2021,1,16,6,7, 106.763 
1916,1/16/2021,2021,1,16,7,7, 113.810 
1917,1/16/2021,2021,1,16,8,7, 108.596 
1918,1/16/2021,2021,1,16,9,7, 105.266 
1919,1/16/2021,2021,1,16,10,7, 109.538 
1920,1/16/2021,2021,1,16,11,7, 104.535 
1921,1/16/2021,2021,1,16,12,7, 104.411 
1922,1/16/2021,2021,1,16,13,7, 106.228 
1923,1/16/2021,2021,1,16,14,7, 98.954 
1924,1/16/2021,2021,1,16,15,7, 82.502 
1925,1/16/2021,2021,1,16,16,7, 75.723 
1926,1/16/2021,2021,1,16,17,7, 60.942 
1927,1/16/2021,2021,1,16,18,7, 45.983 
1928,1/16/2021,2021,1,16,19,7, 47.630 
1929,1/16/2021,2021,1,16,20,7, 43.724 
1930,1/16/2021,2021,1,16,21,7, 43.056 
1931,1/16/2021,2021,1,16,22,7, 43.196 
1932,1/16/2021,2021,1,16,23,7, 43.903 
1933,1/17/2021,2021,1,17,0,1, 44.992 
1934,1/17/2021,2021,1,17,1,1, 78.518 
1935,1/17/2021,2021,1,17,2,1, 88.739 
1936,1/17/2021,2021,1,17,3,1, 102.267 
1937,1/17/2021,2021,1,17,4,1, 109.484 
1938,1/17/2021,2021,1,17,5,1, 108.361 
1939,1/17/2021,2021,1,17,6,1, 106.298 
1940,1/17/2021,2021,1,17,7,1, 115.906 
1941,1/17/2021,2021,1,17,8,1, 115.883 
1942,1/17/2021,2021,1,17,9,1, 114.532 
1943,1/17/2021,2021,1,17,10,1, 108.710 
1944,1/17/2021,2021,1,17,11,1, 104.839 
1945,1/17/2021,2021,1,17,12,1, 108.986 
1946,1/17/2021,2021,1,17,13,1, 108.972 
1947,1/17/2021,2021,1,17,14,1, 98.046 
1948,1/17/2021,2021,1,17,15,1, 93.085 
1949,1/17/2021,2021,1,17,16,1, 77.535 
1950,1/17/2021,2021,1,17,17,1, 58.361 
1951,1/17/2021,2021,1,17,18,1, 52.137 
1952,1/17/2021,2021,1,17,19,1, 49.494 
1953,1/17/2021,2021,1,17,20,1, 45.363 
1954,1/17/2021,2021,1,17,21,1, 44.884 
1955,1/17/2021,2021,1,17,22,1, 45.206 
1956,1/17/2021,2021,1,17,23,1, 45.104 
1957,1/18/2021,2021,1,18,0,2, 60.684 
1958,1/18/2021,2021,1,18,1,2, 72.690 
1959,1/18/2021,2021,1,18,2,2, 87.665 
1960,1/18/2021,2021,1,18,3,2, 95.245 
1961,1/18/2021,2021,1,18,4,2, 110.799 
1962,1/18/2021,2021,1,18,5,2, 108.832 
1963,1/18/2021,2021,1,18,6,2, 103.468 
1964,1/18/2021,2021,1,18,7,2, 112.886 
1965,1/18/2021,2021,1,18,8,2, 109.019 
1966,1/18/2021,2021,1,18,9,2, 105.862 
1967,1/18/2021,2021,1,18,10,2, 100.413 
1968,1/18/2021,2021,1,18,11,2, 98.301 
1969,1/18/2021,2021,1,18,12,2, 103.293 
1970,1/18/2021,2021,1,18,13,2, 91.352 
1971,1/18/2021,2021,1,18,14,2, 83.549 
1972,1/18/2021,2021,1,18,15,2, 83.933 
1973,1/18/2021,2021,1,18,16,2, 78.502 
1974,1/18/2021,2021,1,18,17,2, 60.964 
1975,1/18/2021,2021,1,18,18,2, 51.757 
1976,1/18/2021,2021,1,18,19,2, 44.521 
1977,1/18/2021,2021,1,18,20,2, 43.633 
1978,1/18/2021,2021,1,18,21,2, 43.878 
1979,1/18/2021,2021,1,18,22,2, 42.299 
1980,1/18/2021,2021,1,18,23,2, 43.120 
1981,1/19/2021,2021,1,19,0,3, 57.006 
1982,1/19/2021,2021,1,19,1,3, 71.516 
1983,1/19/2021,2021,1,19,2,3, 85.665 
1984,1/19/2021,2021,1,19,3,3, 94.983 
1985,1/19/2021,2021,1,19,4,3, 105.961 
1986,1/19/2021,2021,1,19,5,3, 99.071 
1987,1/19/2021,2021,1,19,6,3, 102.371 
1988,1/19/2021,2021,1,19,7,3, 101.599 
1989,1/19/2021,2021,1,19,8,3, 100.583 
1990,1/19/2021,2021,1,19,9,3, 94.610 
1991,1/19/2021,2021,1,19,10,3, 100.753 
1992,1/19/2021,2021,1,19,11,3, 89.601 
1993,1/19/2021,2021,1,19,12,3, 93.721 
1994,1/19/2021,2021,1,19,13,3, 94.996 
1995,1/19/2021,2021,1,19,14,3, 97.218 
1996,1/19/2021,2021,1,19,15,3, 99.611 
1997,1/19/2021,2021,1,19,16,3, 108.612 
1998,1/19/2021,2021,1,19,17,3, 74.654 
1999,1/19/2021,2021,1,19,18,3, 60.464 
2000,1/19/2021,2021,1,19,19,3, 45.506 
2001,1/19/2021,2021,1,19,20,3, 43.715 
2002,1/19/2021,2021,1,19,21,3, 43.893 
2003,1/19/2021,2021,1,19,22,3, 43.024 
2004,1/19/2021,2021,1,19,23,3, 42.530 
2005,1/20/2021,2021,1,20,0,4, 53.340 
2006,1/20/2021,2021,1,20,1,4, 70.713 
2007,1/20/2021,2021,1,20,2,4, 87.336 
2008,1/20/2021,2021,1,20,3,4, 95.643 
2009,1/20/2021,2021,1,20,4,4, 103.231 
2010,1/20/2021,2021,1,20,5,4, 102.788 
2011,1/20/2021,2021,1,20,6,4, 107.468 
2012,1/20/2021,2021,1,20,7,4, 111.353 
2013,1/20/2021,2021,1,20,8,4, 109.306 
2014,1/20/2021,2021,1,20,9,4, 111.799 
2015,1/20/2021,2021,1,20,10,4, 113.102 
2016,1/20/2021,2021,1,20,11,4, 108.434 
2017,1/20/2021,2021,1,20,12,4, 109.548 
2018,1/20/2021,2021,1,20,13,4, 106.232 
2019,1/20/2021,2021,1,20,14,4, 102.019 
2020,1/20/2021,2021,1,20,15,4, 102.528 
2021,1/20/2021,2021,1,20,16,4, 91.888 
2022,1/20/2021,2021,1,20,17,4, 64.989 
2023,1/20/2021,2021,1,20,18,4, 56.484 
2024,1/20/2021,2021,1,20,19,4, 48.534 
2025,1/20/2021,2021,1,20,20,4, 48.025 
2026,1/20/2021,2021,1,20,21,4, 47.961 
2027,1/20/2021,2021,1,20,22,4, 46.980 
2028,1/20/2021,2021,1,20,23,4, 46.746 
2029,1/21/2021,2021,1,21,0,5, 158.165 
2030,1/21/2021,2021,1,21,1,5, 180.390 
2031,1/21/2021,2021,1,21,2,5, 188.607 
2032,1/21/2021,2021,1,21,3,5, 202.463 
2033,1/21/2021,2021,1,21,4,5, 209.285 
2034,1/21/2021,2021,1,21,5,5, 196.528 
2035,1/21/2021,2021,1,21,6,5, 196.796 
2036,1/21/2021,2021,1,21,7,5, 176.207 
2037,1/21/2021,2021,1,21,8,5, 171.723 
2038,1/21/2021,2021,1,21,9,5, 163.380 
2039,1/21/2021,2021,1,21,10,5, 120.540 
2040,1/21/2021,2021,1,21,11,5, 120.615 
2041,1/21/2021,2021,1,21,12,5, 114.268 
2042,1/21/2021,2021,1,21,13,5, 110.295 
2043,1/21/2021,2021,1,21,14,5, 107.777 
2044,1/21/2021,2021,1,21,15,5, 104.863 
2045,1/21/2021,2021,1,21,16,5, 87.700 
2046,1/21/2021,2021,1,21,17,5, 63.687 
2047,1/21/2021,2021,1,21,18,5, 58.112 
2048,1/21/2021,2021,1,21,19,5, 46.740 
2049,1/21/2021,2021,1,21,20,5, 46.440 
2050,1/21/2021,2021,1,21,21,5, 46.213 
2051,1/21/2021,2021,1,21,22,5, 45.340 
2052,1/21/2021,2021,1,21,23,5, 44.874 
2053,1/22/2021,2021,1,22,0,6, 97.915 
2054,1/22/2021,2021,1,22,1,6, 130.050 
2055,1/22/2021,2021,1,22,2,6, 136.236 
2056,1/22/2021,2021,1,22,3,6, 152.999 
2057,1/22/2021,2021,1,22,4,6, 117.707 
2058,1/22/2021,2021,1,22,5,6, 111.708 
2059,1/22/2021,2021,1,22,6,6, 114.677 
2060,1/22/2021,2021,1,22,7,6, 115.586 
2061,1/22/2021,2021,1,22,8,6, 112.946 
2062,1/22/2021,2021,1,22,9,6, 110.006 
2063,1/22/2021,2021,1,22,10,6, 110.023 
2064,1/22/2021,2021,1,22,11,6, 102.154 
2065,1/22/2021,2021,1,22,12,6, 106.400 
2066,1/22/2021,2021,1,22,13,6, 106.274 
2067,1/22/2021,2021,1,22,14,6, 101.966 
2068,1/22/2021,2021,1,22,15,6, 97.232 
2069,1/22/2021,2021,1,22,16,6, 85.002 
2070,1/22/2021,2021,1,22,17,6, 64.974 
2071,1/22/2021,2021,1,22,18,6, 61.917 
2072,1/22/2021,2021,1,22,19,6, 54.867 
2073,1/22/2021,2021,1,22,20,6, 48.743 
2074,1/22/2021,2021,1,22,21,6, 48.508 
2075,1/22/2021,2021,1,22,22,6, 48.646 
2076,1/22/2021,2021,1,22,23,6, 48.102 
2077,1/23/2021,2021,1,23,0,7, 54.257 
2078,1/23/2021,2021,1,23,1,7, 81.814 
2079,1/23/2021,2021,1,23,2,7, 91.951 
2080,1/23/2021,2021,1,23,3,7, 107.061 
2081,1/23/2021,2021,1,23,4,7, 112.011 
2082,1/23/2021,2021,1,23,5,7, 117.519 
2083,1/23/2021,2021,1,23,6,7, 125.153 
2084,1/23/2021,2021,1,23,7,7, 124.862 
2085,1/23/2021,2021,1,23,8,7, 125.386 
2086,1/23/2021,2021,1,23,9,7, 122.079 
2087,1/23/2021,2021,1,23,10,7, 121.861 
2088,1/23/2021,2021,1,23,11,7, 115.405 
2089,1/23/2021,2021,1,23,12,7, 110.294 
2090,1/23/2021,2021,1,23,13,7, 104.160 
2091,1/23/2021,2021,1,23,14,7, 103.680 
2092,1/23/2021,2021,1,23,15,7, 95.726 
2093,1/23/2021,2021,1,23,16,7, 86.380 
2094,1/23/2021,2021,1,23,17,7, 63.336 
2095,1/23/2021,2021,1,23,18,7, 55.336 
2096,1/23/2021,2021,1,23,19,7, 47.482 
2097,1/23/2021,2021,1,23,20,7, 45.930 
2098,1/23/2021,2021,1,23,21,7, 44.609 
2099,1/23/2021,2021,1,23,22,7, 44.573 
2100,1/23/2021,2021,1,23,23,7, 44.039 
2101,1/24/2021,2021,1,24,0,1, 48.945 
2102,1/24/2021,2021,1,24,1,1, 74.793 
2103,1/24/2021,2021,1,24,2,1, 89.719 
2104,1/24/2021,2021,1,24,3,1, 93.282 
2105,1/24/2021,2021,1,24,4,1, 110.770 
2106,1/24/2021,2021,1,24,5,1, 103.748 
2107,1/24/2021,2021,1,24,6,1, 107.363 
2108,1/24/2021,2021,1,24,7,1, 109.816 
2109,1/24/2021,2021,1,24,8,1, 108.171 
2110,1/24/2021,2021,1,24,9,1, 112.016 
2111,1/24/2021,2021,1,24,10,1, 109.085 
2112,1/24/2021,2021,1,24,11,1, 113.089 
2113,1/24/2021,2021,1,24,12,1, 99.656 
2114,1/24/2021,2021,1,24,13,1, 90.733 
2115,1/24/2021,2021,1,24,14,1, 98.726 
2116,1/24/2021,2021,1,24,15,1, 92.627 
2117,1/24/2021,2021,1,24,16,1, 78.907 
2118,1/24/2021,2021,1,24,17,1, 62.670 
2119,1/24/2021,2021,1,24,18,1, 59.738 
2120,1/24/2021,2021,1,24,19,1, 48.168 
2121,1/24/2021,2021,1,24,20,1, 46.836 
2122,1/24/2021,2021,1,24,21,1, 46.253 
2123,1/24/2021,2021,1,24,22,1, 44.610 
2124,1/24/2021,2021,1,24,23,1, 42.991 
2125,1/25/2021,2021,1,25,0,2, 47.381 
2126,1/25/2021,2021,1,25,1,2, 73.808 
2127,1/25/2021,2021,1,25,2,2, 85.150 
2128,1/25/2021,2021,1,25,3,2, 101.262 
2129,1/25/2021,2021,1,25,4,2, 107.032 
2130,1/25/2021,2021,1,25,5,2, 106.004 
2131,1/25/2021,2021,1,25,6,2, 110.356 
2132,1/25/2021,2021,1,25,7,2, 111.019 
2133,1/25/2021,2021,1,25,8,2, 116.516 
2134,1/25/2021,2021,1,25,9,2, 110.804 
2135,1/25/2021,2021,1,25,10,2, 113.797 
2136,1/25/2021,2021,1,25,11,2, 114.655 
2137,1/25/2021,2021,1,25,12,2, 110.789 
2138,1/25/2021,2021,1,25,13,2, 103.394 
2139,1/25/2021,2021,1,25,14,2, 99.405 
2140,1/25/2021,2021,1,25,15,2, 100.496 
2141,1/25/2021,2021,1,25,16,2, 85.544 
2142,1/25/2021,2021,1,25,17,2, 61.611 
2143,1/25/2021,2021,1,25,18,2, 54.904 
2144,1/25/2021,2021,1,25,19,2, 44.953 
2145,1/25/2021,2021,1,25,20,2, 44.141 
2146,1/25/2021,2021,1,25,21,2, 43.385 
2147,1/25/2021,2021,1,25,22,2, 43.460 
2148,1/25/2021,2021,1,25,23,2, 42.356 
2149,1/26/2021,2021,1,26,0,3, 43.735 
2150,1/26/2021,2021,1,26,1,3, 66.901 
2151,1/26/2021,2021,1,26,2,3, 75.666 
2152,1/26/2021,2021,1,26,3,3, 84.920 
2153,1/26/2021,2021,1,26,4,3, 99.030 
2154,1/26/2021,2021,1,26,5,3, 97.615 
2155,1/26/2021,2021,1,26,6,3, 96.784 
2156,1/26/2021,2021,1,26,7,3, 101.522 
2157,1/26/2021,2021,1,26,8,3, 107.792 
2158,1/26/2021,2021,1,26,9,3, 110.617 
2159,1/26/2021,2021,1,26,10,3, 109.365 
2160,1/26/2021,2021,1,26,11,3, 109.818 
2161,1/26/2021,2021,1,26,12,3, 110.788 
2162,1/26/2021,2021,1,26,13,3, 107.346 
2163,1/26/2021,2021,1,26,14,3, 103.620 
2164,1/26/2021,2021,1,26,15,3, 87.483 
2165,1/26/2021,2021,1,26,16,3, 75.360 
2166,1/26/2021,2021,1,26,17,3, 64.968 
2167,1/26/2021,2021,1,26,18,3, 51.375 
2168,1/26/2021,2021,1,26,19,3, 44.626 
2169,1/26/2021,2021,1,26,20,3, 43.838 
2170,1/26/2021,2021,1,26,21,3, 43.736 
2171,1/26/2021,2021,1,26,22,3, 42.670 
2172,1/26/2021,2021,1,26,23,3, 42.426 
2173,1/27/2021,2021,1,27,0,4, 52.297 
2174,1/27/2021,2021,1,27,1,4, 70.331 
2175,1/27/2021,2021,1,27,2,4, 77.163 
2176,1/27/2021,2021,1,27,3,4, 95.600 
2177,1/27/2021,2021,1,27,4,4, 103.044 
2178,1/27/2021,2021,1,27,5,4, 100.305 
2179,1/27/2021,2021,1,27,6,4, 106.333 
2180,1/27/2021,2021,1,27,7,4, 108.893 
2181,1/27/2021,2021,1,27,8,4, 107.687 
2182,1/27/2021,2021,1,27,9,4, 105.436 
2183,1/27/2021,2021,1,27,10,4, 101.531 
2184,1/27/2021,2021,1,27,11,4, 101.303 
2185,1/27/2021,2021,1,27,12,4, 93.860 
2186,1/27/2021,2021,1,27,13,4, 100.175 
2187,1/27/2021,2021,1,27,14,4, 99.633 
2188,1/27/2021,2021,1,27,15,4, 92.607 
2189,1/27/2021,2021,1,27,16,4, 82.369 
2190,1/27/2021,2021,1,27,17,4, 62.732 
2191,1/27/2021,2021,1,27,18,4, 57.156 
2192,1/27/2021,2021,1,27,19,4, 50.437 
2193,1/27/2021,2021,1,27,20,4, 49.305 
2194,1/27/2021,2021,1,27,21,4, 48.959 
2195,1/27/2021,2021,1,27,22,4, 46.312 
2196,1/27/2021,2021,1,27,23,4, 40.688 
2197,1/28/2021,2021,1,28,0,5, 48.961 
2198,1/28/2021,2021,1,28,1,5, 72.425 
2199,1/28/2021,2021,1,28,2,5, 84.883 
2200,1/28/2021,2021,1,28,3,5, 94.157 
2201,1/28/2021,2021,1,28,4,5, 103.351 
2202,1/28/2021,2021,1,28,5,5, 99.422 
2203,1/28/2021,2021,1,28,6,5, 108.959 
2204,1/28/2021,2021,1,28,7,5, 107.986 
2205,1/28/2021,2021,1,28,8,5, 112.725 
2206,1/28/2021,2021,1,28,9,5, 118.083 
2207,1/28/2021,2021,1,28,10,5, 112.680 
2208,1/28/2021,2021,1,28,11,5, 111.913 
2209,1/28/2021,2021,1,28,12,5, 105.912 
2210,1/28/2021,2021,1,28,13,5, 104.911 
2211,1/28/2021,2021,1,28,14,5, 100.545 
2212,1/28/2021,2021,1,28,15,5, 87.952 
2213,1/28/2021,2021,1,28,16,5, 80.171 
2214,1/28/2021,2021,1,28,17,5, 64.900 
2215,1/28/2021,2021,1,28,18,5, 64.331 
2216,1/28/2021,2021,1,28,19,5, 61.630 
2217,1/28/2021,2021,1,28,20,5, 59.175 
2218,1/28/2021,2021,1,28,21,5, 57.139 
2219,1/28/2021,2021,1,28,22,5, 57.975 
2220,1/28/2021,2021,1,28,23,5, 55.830 
2221,1/29/2021,2021,1,29,0,6, 59.020 
2222,1/29/2021,2021,1,29,1,6, 74.975 
2223,1/29/2021,2021,1,29,2,6, 89.461 
2224,1/29/2021,2021,1,29,3,6, 95.539 
2225,1/29/2021,2021,1,29,4,6, 99.746 
2226,1/29/2021,2021,1,29,5,6, 102.674 
2227,1/29/2021,2021,1,29,6,6, 107.650 
2228,1/29/2021,2021,1,29,7,6, 114.383 
2229,1/29/2021,2021,1,29,8,6, 113.022 
2230,1/29/2021,2021,1,29,9,6, 114.326 
2231,1/29/2021,2021,1,29,10,6, 107.639 
2232,1/29/2021,2021,1,29,11,6, 103.832 
2233,1/29/2021,2021,1,29,12,6, 96.779 
2234,1/29/2021,2021,1,29,13,6, 94.415 
2235,1/29/2021,2021,1,29,14,6, 92.457 
2236,1/29/2021,2021,1,29,15,6, 90.388 
2237,1/29/2021,2021,1,29,16,6, 82.173 
2238,1/29/2021,2021,1,29,17,6, 62.775 
2239,1/29/2021,2021,1,29,18,6, 52.472 
2240,1/29/2021,2021,1,29,19,6, 44.866 
2241,1/29/2021,2021,1,29,20,6, 43.264 
2242,1/29/2021,2021,1,29,21,6, 42.729 
2243,1/29/2021,2021,1,29,22,6, 43.236 
2244,1/29/2021,2021,1,29,23,6, 42.520 
2245,1/30/2021,2021,1,30,0,7, 48.108 
2246,1/30/2021,2021,1,30,1,7, 75.327 
2247,1/30/2021,2021,1,30,2,7, 90.974 
2248,1/30/2021,2021,1,30,3,7, 92.184 
2249,1/30/2021,2021,1,30,4,7, 110.415 
2250,1/30/2021,2021,1,30,5,7, 106.720 
2251,1/30/2021,2021,1,30,6,7, 108.802 
2252,1/30/2021,2021,1,30,7,7, 109.743 
2253,1/30/2021,2021,1,30,8,7, 112.230 
2254,1/30/2021,2021,1,30,9,7, 114.098 
2255,1/30/2021,2021,1,30,10,7, 114.453 
2256,1/30/2021,2021,1,30,11,7, 107.868 
2257,1/30/2021,2021,1,30,12,7, 107.881 
2258,1/30/2021,2021,1,30,13,7, 95.276 
2259,1/30/2021,2021,1,30,14,7, 94.883 
2260,1/30/2021,2021,1,30,15,7, 90.326 
2261,1/30/2021,2021,1,30,16,7, 79.199 
2262,1/30/2021,2021,1,30,17,7, 59.503 
2263,1/30/2021,2021,1,30,18,7, 48.154 
2264,1/30/2021,2021,1,30,19,7, 41.625 
2265,1/30/2021,2021,1,30,20,7, 40.403 
2266,1/30/2021,2021,1,30,21,7, 39.351 
2267,1/30/2021,2021,1,30,22,7, 39.656 
2268,1/30/2021,2021,1,30,23,7, 38.976 
2269,1/31/2021,2021,1,31,0,1, 144.507 
2270,1/31/2021,2021,1,31,1,1, 160.978 
2271,1/31/2021,2021,1,31,2,1, 174.843 
2272,1/31/2021,2021,1,31,3,1, 184.249 
2273,1/31/2021,2021,1,31,4,1, 203.144 
2274,1/31/2021,2021,1,31,5,1, 195.627 
2275,1/31/2021,2021,1,31,6,1, 190.199 
2276,1/31/2021,2021,1,31,7,1, 188.336 
2277,1/31/2021,2021,1,31,8,1, 175.110 
2278,1/31/2021,2021,1,31,9,1, 162.259 
2279,1/31/2021,2021,1,31,10,1, 111.974 
2280,1/31/2021,2021,1,31,11,1, 98.369 
2281,1/31/2021,2021,1,31,12,1, 93.681 
2282,1/31/2021,2021,1,31,13,1, 89.364 
2283,1/31/2021,2021,1,31,14,1, 90.799 
2284,1/31/2021,2021,1,31,15,1, 87.626 
2285,1/31/2021,2021,1,31,16,1, 70.792 
2286,1/31/2021,2021,1,31,17,1, 54.813 
2287,1/31/2021,2021,1,31,18,1, 46.205 
2288,1/31/2021,2021,1,31,19,1, 41.751 
2289,1/31/2021,2021,1,31,20,1, 40.271 
2290,1/31/2021,2021,1,31,21,1, 38.183 
2291,1/31/2021,2021,1,31,22,1, 40.768 
2292,1/31/2021,2021,1,31,23,1, 38.425 
2293,2/1/2021,2021,2,1,0,2, 45.277 
2294,2/1/2021,2021,2,1,1,2, 68.632 
2295,2/1/2021,2021,2,1,2,2, 91.175 
2296,2/1/2021,2021,2,1,3,2, 93.736 
2297,2/1/2021,2021,2,1,4,2, 108.827 
2298,2/1/2021,2021,2,1,5,2, 107.863 
2299,2/1/2021,2021,2,1,6,2, 109.209 
2300,2/1/2021,2021,2,1,7,2, 113.116 
2301,2/1/2021,2021,2,1,8,2, 109.748 
2302,2/1/2021,2021,2,1,9,2, 115.295 
2303,2/1/2021,2021,2,1,10,2, 116.241 
2304,2/1/2021,2021,2,1,11,2, 171.513 
2305,2/1/2021,2021,2,1,12,2, 193.563 
2306,2/1/2021,2021,2,1,13,2, 192.133 
2307,2/1/2021,2021,2,1,14,2, 198.454 
2308,2/1/2021,2021,2,1,15,2, 196.032 
2309,2/1/2021,2021,2,1,16,2, 185.415 
2310,2/1/2021,2021,2,1,17,2, 172.437 
2311,2/1/2021,2021,2,1,18,2, 164.438 
2312,2/1/2021,2021,2,1,19,2, 163.477 
2313,2/1/2021,2021,2,1,20,2, 94.298 
2314,2/1/2021,2021,2,1,21,2, 113.645 
2315,2/1/2021,2021,2,1,22,2, 138.186 
2316,2/1/2021,2021,2,1,23,2, 140.244 
2317,2/2/2021,2021,2,2,0,3, 45.547 
2318,2/2/2021,2021,2,2,1,3, 62.747 
2319,2/2/2021,2021,2,2,2,3, 80.875 
2320,2/2/2021,2021,2,2,3,3, 87.799 
2321,2/2/2021,2021,2,2,4,3, 106.256 
2322,2/2/2021,2021,2,2,5,3, 106.664 
2323,2/2/2021,2021,2,2,6,3, 106.145 
2324,2/2/2021,2021,2,2,7,3, 112.989 
2325,2/2/2021,2021,2,2,8,3, 115.304 
2326,2/2/2021,2021,2,2,9,3, 112.762 
2327,2/2/2021,2021,2,2,10,3, 171.869 
2328,2/2/2021,2021,2,2,11,3, 187.533 
2329,2/2/2021,2021,2,2,12,3, 198.312 
2330,2/2/2021,2021,2,2,13,3, 227.490 
2331,2/2/2021,2021,2,2,14,3, 220.258 
2332,2/2/2021,2021,2,2,15,3, 205.960 
2333,2/2/2021,2021,2,2,16,3, 199.008 
2334,2/2/2021,2021,2,2,17,3, 175.691 
2335,2/2/2021,2021,2,2,18,3, 163.779 
2336,2/2/2021,2021,2,2,19,3, 166.593 
2337,2/2/2021,2021,2,2,20,3, 95.602 
2338,2/2/2021,2021,2,2,21,3, 117.895 
2339,2/2/2021,2021,2,2,22,3, 126.064 
2340,2/2/2021,2021,2,2,23,3, 142.692 
2341,2/3/2021,2021,2,3,0,4, 45.347 
2342,2/3/2021,2021,2,3,1,4, 73.748 
2343,2/3/2021,2021,2,3,2,4, 93.722 
2344,2/3/2021,2021,2,3,3,4, 62.197 
2345,2/3/2021,2021,2,3,4,4, 107.059 
2346,2/3/2021,2021,2,3,5,4, 101.118 
2347,2/3/2021,2021,2,3,6,4, 104.310 
2348,2/3/2021,2021,2,3,7,4, 116.461 
2349,2/3/2021,2021,2,3,8,4, 111.835 
2350,2/3/2021,2021,2,3,9,4, 117.015 
2351,2/3/2021,2021,2,3,10,4, 103.495 
2352,2/3/2021,2021,2,3,11,4, 119.437 
2353,2/3/2021,2021,2,3,12,4, 114.256 
2354,2/3/2021,2021,2,3,13,4, 108.032 
2355,2/3/2021,2021,2,3,14,4, 109.980 
2356,2/3/2021,2021,2,3,15,4, 104.925 
2357,2/3/2021,2021,2,3,16,4, 88.778 
2358,2/3/2021,2021,2,3,17,4, 62.467 
2359,2/3/2021,2021,2,3,18,4, 58.368 
2360,2/3/2021,2021,2,3,19,4, 49.331 
2361,2/3/2021,2021,2,3,20,4, 47.218 
2362,2/3/2021,2021,2,3,21,4, 46.689 
2363,2/3/2021,2021,2,3,22,4, 48.454 
2364,2/3/2021,2021,2,3,23,4, 46.423 
2365,2/4/2021,2021,2,4,0,5, 48.108 
2366,2/4/2021,2021,2,4,1,5, 69.781 
2367,2/4/2021,2021,2,4,2,5, 88.635 
2368,2/4/2021,2021,2,4,3,5, 95.782 
2369,2/4/2021,2021,2,4,4,5, 108.561 
2370,2/4/2021,2021,2,4,5,5, 102.983 
2371,2/4/2021,2021,2,4,6,5, 105.705 
2372,2/4/2021,2021,2,4,7,5, 106.957 
2373,2/4/2021,2021,2,4,8,5, 112.155 
2374,2/4/2021,2021,2,4,9,5, 113.182 
2375,2/4/2021,2021,2,4,10,5, 117.971 
2376,2/4/2021,2021,2,4,11,5, 112.990 
2377,2/4/2021,2021,2,4,12,5, 108.065 
